0.227725483520312,0.184903989771669,0.0422212473233285,0.212960897449656,0.211122525733947,0.282858087066236,0.191075843836073,0.0412182232852364,0.211518106415685
0.0362935043053993,0.03441746090975,0.0235138853585943,0.222389490933481,0.200564399430052,0.0699854397757524,0.291113839389269,0.224509481072902,0.159762350991253
0.035233146278061,0.031790775642415,0.0642186558608433,0.0499780967120813,0.0345001448644892,0.0292858672262495,0.279028690342067,0.020550158899041,0.030839116918391
0.0321941600595721,0.0290107702048388,0.239832623652618,0.0266322337058101,0.0275594823194472,0.392744909191258,0.274377847221321,0.27252740641775,0.0254081214867169
0.207756137430307,0.0147989276375994,0.256388290015726,0.0223060503016131,0.0217501013176361,0.421063738260894,0.272629640695309,0.282449552456977,0.0450407165672461
0.293643378926588,0.205243627867265,0.261849212229571,0.0694940942593391,0.0759571901111394,0.404998761729324,0.272410096833851,0.282431692778333,0.200688466556291
0.291698540926033,0.246755310351014,0.26415343218083,0.202606690916742,0.20050567993441,0.395269723160182,0.272704189989532,0.282080466342509,0.226158926719724
0.29010594798191,0.256688817898987,0.264954031201913,0.230045509534032,0.219707734191287,0.389121729273321,0.273543091522572,0.282373495181476,0.235475990648758
0.289245471747346,0.261584617790866,0.264847388392068,0.239107288295625,0.227089521948299,0.38498665841852,0.274853416607906,0.28289512857067,0.240546888168368
0.278485290596639,0.259679089415779,0.213438880720798,0.258575449943542,0.23837257008192,0.354270142306215,0.295082851964149,0.291081940310487,0.251865278313679
0.251168924306297,0.234925337134292,0.209402309385496,0.250767326183345,0.23149854385017,0.334159240455545,0.302528494608759,0.28708015858614,0.235753042947066
0.224211464216368,0.212816717992419,0.20786241358774,0.234207870327908,0.219473830664618,0.319173583482905,0.306202000364539,0.280415503396126,0.214951287886811
0.202552365153841,0.19578148503764,0.206281310922372,0.215946042882007,0.205938417733181,0.307855180318641,0.308327269473721,0.273124843641762,0.196481515056191
